what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335834598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335843898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335859834
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513335859989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335868128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335877314
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513335877472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513335885517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335886094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335901133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513335902498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335903329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335918138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513335921767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513335941467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336027488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336032402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336032958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336034380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336035232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336035808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336036669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336040539
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336040662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336045920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336053979
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336056839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336096157
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336101574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336136356
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336136997
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336139931
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336142992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336147340
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336148291
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336150538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513336151343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336151962
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336160542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336174647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336187666
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336187820
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336194413
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336196606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336227675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336243024
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336254541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336289971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336312449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336386763
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336389290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336402759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513336405207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336407566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336414501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513336415715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336416291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336420353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513336422112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336429645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336432201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336458512
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336458661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513336461421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1513336462894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336463835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336468152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336498010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336500631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336501112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336510839
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336510978
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336520915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336524129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336524583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336538384
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336538471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336546933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336550033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336550409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336586768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336589885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336590415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336592175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336594396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336595017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513336617619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336670495
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513336680173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336752723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336757189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336768654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336786592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513336796813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513336797866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513336798847
