what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696285932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696290733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696297770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696302582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696305749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696313616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696316412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696317475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696319943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696332065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504696334852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696336493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696338940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696346227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696358553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696358998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696374833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696379309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696379818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696395047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696398802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696399170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696399608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696407089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696413456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1504696414002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1504696414393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696415363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696415500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696415634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696415762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696416042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696416185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504696416331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696420607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696421603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696431175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696433001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696433415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696595239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504696596491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696596897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696604479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696604971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504696618135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504696622741
