what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694418287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694419913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694420516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694430891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694434271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694437556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694441672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694442088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694450487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694451282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694455600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694457424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694462148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694469752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694472755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694479775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694480282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694536390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694539741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694546882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504694549308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694549511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504694550377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694550687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694551042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694558817
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1504694558947
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1504694562562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694563602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694577746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504694579001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694579208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504694580232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694580567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694580958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694629863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694632403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694634817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694635216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694635720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504694637153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694637522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694667812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694669051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504694679667
